commodity,state,district,date,rv30,post
mustard,ALL,NATIONAL,2018-01-31,0.09958948920353052,0
mustard,ALL,NATIONAL,2018-02-28,0.1244499026413918,0
mustard,ALL,NATIONAL,2018-03-31,0.13258011447296966,0
mustard,ALL,NATIONAL,2018-04-30,0.11002024836279663,0
mustard,ALL,NATIONAL,2018-05-31,0.1201756120864748,0
mustard,ALL,NATIONAL,2018-06-30,0.09139649784840737,0
mustard,ALL,NATIONAL,2018-07-31,0.11410999267438972,0
mustard,ALL,NATIONAL,2018-08-31,0.1342895494005692,0
mustard,ALL,NATIONAL,2018-09-30,0.2428184122769212,0
mustard,ALL,NATIONAL,2018-10-31,0.17587645652075476,0
mustard,ALL,NATIONAL,2018-11-30,0.14694371633468284,0
mustard,ALL,NATIONAL,2018-12-31,0.14139150431799896,0
mustard,ALL,NATIONAL,2019-01-31,0.183350438446338,0
mustard,ALL,NATIONAL,2019-02-28,0.19252940809298538,0
mustard,ALL,NATIONAL,2019-03-31,0.2522478081872911,0
mustard,ALL,NATIONAL,2019-04-30,0.392279456868418,0
mustard,ALL,NATIONAL,2019-05-31,0.1798129417871138,0
mustard,ALL,NATIONAL,2019-06-30,0.11975948444910604,0
mustard,ALL,NATIONAL,2019-07-31,0.13834651065080736,0
mustard,ALL,NATIONAL,2019-08-31,0.20716863861471302,0
mustard,ALL,NATIONAL,2019-09-30,0.2451161234487025,0
mustard,ALL,NATIONAL,2019-10-31,0.16184043910451276,0
mustard,ALL,NATIONAL,2019-11-30,0.2277338089652367,0
mustard,ALL,NATIONAL,2019-12-31,0.16714148762368167,0
mustard,ALL,NATIONAL,2020-01-31,0.12306979665540134,0
mustard,ALL,NATIONAL,2020-02-29,0.15122043890493622,0
mustard,ALL,NATIONAL,2020-03-31,0.260580595840929,0
mustard,ALL,NATIONAL,2020-04-30,0.4436679720816278,0
mustard,ALL,NATIONAL,2020-05-31,0.2339643566985833,0
mustard,ALL,NATIONAL,2020-06-30,0.14766012927225736,0
mustard,ALL,NATIONAL,2020-07-31,0.12050277043643194,0
mustard,ALL,NATIONAL,2020-08-31,0.11935985794379916,0
mustard,ALL,NATIONAL,2020-09-30,0.12750745282006382,0
mustard,ALL,NATIONAL,2020-10-31,0.13654069724592469,0
mustard,ALL,NATIONAL,2020-11-30,0.15265565672993558,0
mustard,ALL,NATIONAL,2020-12-31,0.14553979800068614,0
mustard,ALL,NATIONAL,2021-01-31,0.13773638936330448,0
mustard,ALL,NATIONAL,2021-02-28,0.16586378529288182,0
mustard,ALL,NATIONAL,2021-03-31,0.19641616310948043,0
mustard,ALL,NATIONAL,2021-04-30,0.22656387195135777,0
mustard,ALL,NATIONAL,2021-05-31,0.21540333168262746,0
mustard,ALL,NATIONAL,2021-06-30,0.17789026183118584,0
mustard,ALL,NATIONAL,2021-07-31,0.1442627726977261,0
mustard,ALL,NATIONAL,2021-08-31,0.09194502985129094,0
mustard,ALL,NATIONAL,2021-09-30,0.11817278841763575,0
mustard,ALL,NATIONAL,2021-10-31,0.1467210214908765,0
mustard,ALL,NATIONAL,2021-11-30,0.16940280978607533,0
mustard,ALL,NATIONAL,2021-12-31,0.135062153801615,1
mustard,ALL,NATIONAL,2022-01-31,0.12996881026382587,1
mustard,ALL,NATIONAL,2022-02-28,0.17507519026799606,1
mustard,ALL,NATIONAL,2022-03-31,0.2531037043869383,1
mustard,ALL,NATIONAL,2022-04-30,0.18528366386573084,1
mustard,ALL,NATIONAL,2022-05-31,0.10941252435250776,1
mustard,ALL,NATIONAL,2022-06-30,0.10231778568675787,1
mustard,ALL,NATIONAL,2022-07-31,0.11744270346402745,1
mustard,ALL,NATIONAL,2022-08-31,0.13214016938471437,1
mustard,ALL,NATIONAL,2022-09-30,0.14537630665817639,1
mustard,ALL,NATIONAL,2022-10-31,0.17822260815834087,1
mustard,ALL,NATIONAL,2022-11-30,0.19894804952799297,1
mustard,ALL,NATIONAL,2022-12-31,0.09790548589854589,1
mustard,ALL,NATIONAL,2023-01-31,0.11192151533037395,1
mustard,ALL,NATIONAL,2023-02-28,0.2627626318658397,1
mustard,ALL,NATIONAL,2023-03-31,0.18007399342223437,1
mustard,ALL,NATIONAL,2023-04-30,0.22862145605493134,1
mustard,ALL,NATIONAL,2023-05-31,0.3871372020336184,1
mustard,ALL,NATIONAL,2023-06-30,0.16100231059677073,1
mustard,ALL,NATIONAL,2023-07-31,0.1095177308609481,1
mustard,ALL,NATIONAL,2023-08-31,0.11313108724302574,1
mustard,ALL,NATIONAL,2023-09-30,0.1804844580058248,1
mustard,ALL,NATIONAL,2023-10-31,0.1280909844111911,1
mustard,ALL,NATIONAL,2023-11-30,0.17227649659078262,1
mustard,ALL,NATIONAL,2023-12-31,0.18148092867835694,1
mustard,ALL,NATIONAL,2024-01-31,0.17738130959807877,1
mustard,ALL,NATIONAL,2024-02-29,0.2896914073145927,1
mustard,ALL,NATIONAL,2024-03-31,0.27108333362753695,1
mustard,ALL,NATIONAL,2024-04-30,0.36021252120615654,1
mustard,ALL,NATIONAL,2024-05-31,0.19665032290479229,1
mustard,ALL,NATIONAL,2024-06-30,0.13679144939695892,1
mustard,ALL,NATIONAL,2024-07-31,0.10246967610783657,1
mustard,ALL,NATIONAL,2024-08-31,0.17026066960638336,1
mustard,ALL,NATIONAL,2024-09-30,0.23649509588611262,1
mustard,ALL,NATIONAL,2024-10-31,0.14769869735401608,1
mustard,ALL,NATIONAL,2024-11-30,0.16317772535159597,1
mustard,ALL,NATIONAL,2024-12-31,0.1967211969953003,1
mustard,ALL,NATIONAL,2025-01-31,0.13866955664241515,1
mustard,ALL,NATIONAL,2025-02-28,0.14489226061703062,1
mustard,ALL,NATIONAL,2025-03-31,0.26146441320310093,1
mustard,ALL,NATIONAL,2025-04-30,0.2773869399202606,1
mustard,ALL,NATIONAL,2025-05-31,0.08012128123371615,1
mustard,ALL,NATIONAL,2025-06-30,0.0888377559109925,1
mustard,ALL,NATIONAL,2025-07-31,0.08917587614522819,1
mustard,ALL,NATIONAL,2025-08-31,0.08567539150890277,1
mustard,ALL,NATIONAL,2025-09-30,0.10394862364530327,1
mustard,ALL,NATIONAL,2025-10-31,0.20130683399981789,1
paddy,ALL,NATIONAL,2017-01-31,,0
paddy,ALL,NATIONAL,2017-02-28,0.21719669174720396,0
paddy,ALL,NATIONAL,2017-03-31,0.19813769424948094,0
paddy,ALL,NATIONAL,2017-04-30,0.28978212552521193,0
paddy,ALL,NATIONAL,2017-05-31,0.27056033177480115,0
paddy,ALL,NATIONAL,2017-06-30,0.15262846308244188,0
paddy,ALL,NATIONAL,2017-07-31,0.13388769704093534,0
paddy,ALL,NATIONAL,2017-08-31,0.15390900571154215,0
paddy,ALL,NATIONAL,2017-09-30,0.19288496132866073,0
paddy,ALL,NATIONAL,2017-10-31,0.15260070729359507,0
paddy,ALL,NATIONAL,2017-11-30,0.1345197216983338,0
paddy,ALL,NATIONAL,2017-12-31,0.13839149328107375,0
paddy,ALL,NATIONAL,2018-01-31,0.19849673682563454,0
paddy,ALL,NATIONAL,2018-02-28,0.23000085746372245,0
paddy,ALL,NATIONAL,2018-03-31,0.3158070363044132,0
paddy,ALL,NATIONAL,2018-04-30,0.3119029647873684,0
paddy,ALL,NATIONAL,2018-05-31,0.29020757357735094,0
paddy,ALL,NATIONAL,2018-06-30,0.1828002164235566,0
paddy,ALL,NATIONAL,2018-07-31,0.1758042498489986,0
paddy,ALL,NATIONAL,2018-08-31,0.15891406946361927,0
paddy,ALL,NATIONAL,2018-09-30,0.1939869902723396,0
paddy,ALL,NATIONAL,2018-10-31,0.24112900782888239,0
paddy,ALL,NATIONAL,2018-11-30,0.27240167492243633,0
paddy,ALL,NATIONAL,2018-12-31,0.37986167667747345,0
paddy,ALL,NATIONAL,2019-01-31,0.26490668011901636,0
paddy,ALL,NATIONAL,2019-02-28,0.14305703694294966,0
paddy,ALL,NATIONAL,2019-03-31,0.1693531486858714,0
paddy,ALL,NATIONAL,2019-04-30,0.20605089195132723,0
paddy,ALL,NATIONAL,2019-05-31,0.2324267490885332,0
paddy,ALL,NATIONAL,2019-06-30,0.2090791809526784,0
paddy,ALL,NATIONAL,2019-07-31,0.15173979982218536,0
paddy,ALL,NATIONAL,2019-08-31,0.20087863481562182,0
paddy,ALL,NATIONAL,2019-09-30,0.27818963244788886,0
paddy,ALL,NATIONAL,2019-10-31,0.21328956253873374,0
paddy,ALL,NATIONAL,2019-11-30,0.17071431162732661,0
paddy,ALL,NATIONAL,2019-12-31,0.14203159908726098,0
paddy,ALL,NATIONAL,2020-01-31,0.14579601234797118,0
paddy,ALL,NATIONAL,2020-02-29,0.13652118902759247,0
paddy,ALL,NATIONAL,2020-03-31,0.16007797239762694,0
paddy,ALL,NATIONAL,2020-04-30,0.23416928517800117,0
paddy,ALL,NATIONAL,2020-05-31,0.2608568016543472,0
paddy,ALL,NATIONAL,2020-06-30,0.2562817000629208,0
paddy,ALL,NATIONAL,2020-07-31,0.294242544774288,0
paddy,ALL,NATIONAL,2020-08-31,0.3262888028079039,0
paddy,ALL,NATIONAL,2020-09-30,0.2662949396476112,0
paddy,ALL,NATIONAL,2020-10-31,0.23941941593081573,0
paddy,ALL,NATIONAL,2020-11-30,0.24575021563002922,0
paddy,ALL,NATIONAL,2020-12-31,0.22398893619346477,0
paddy,ALL,NATIONAL,2021-01-31,0.17892792495006507,0
paddy,ALL,NATIONAL,2021-02-28,0.16758815125334472,0
paddy,ALL,NATIONAL,2021-03-31,0.1632480964542697,0
paddy,ALL,NATIONAL,2021-04-30,0.2632376339534572,0
paddy,ALL,NATIONAL,2021-05-31,0.30798330979768185,0
paddy,ALL,NATIONAL,2021-06-30,0.3174260573126572,0
paddy,ALL,NATIONAL,2021-07-31,0.2023651321212618,0
paddy,ALL,NATIONAL,2021-08-31,0.22824691501974526,0
paddy,ALL,NATIONAL,2021-09-30,0.33713671339921214,0
paddy,ALL,NATIONAL,2021-10-31,0.2779467490926229,0
paddy,ALL,NATIONAL,2021-11-30,0.3348391916871445,0
paddy,ALL,NATIONAL,2021-12-31,0.19630739225500357,1
paddy,ALL,NATIONAL,2022-01-31,0.1829545500861235,1
paddy,ALL,NATIONAL,2022-02-28,0.17434838064561886,1
paddy,ALL,NATIONAL,2022-03-31,0.14855743989575454,1
paddy,ALL,NATIONAL,2022-04-30,0.22385540458359712,1
paddy,ALL,NATIONAL,2022-05-31,0.30824413725233063,1
paddy,ALL,NATIONAL,2022-06-30,0.21985003684439636,1
paddy,ALL,NATIONAL,2022-07-31,0.2196874838427103,1
paddy,ALL,NATIONAL,2022-08-31,0.2310273803165757,1
paddy,ALL,NATIONAL,2022-09-30,0.16750143582081858,1
paddy,ALL,NATIONAL,2022-10-31,0.15829285468916923,1
paddy,ALL,NATIONAL,2022-11-30,0.18948534442603673,1
paddy,ALL,NATIONAL,2022-12-31,0.16116960424738044,1
paddy,ALL,NATIONAL,2023-01-31,0.13375974431953944,1
paddy,ALL,NATIONAL,2023-02-28,0.21134246567142298,1
paddy,ALL,NATIONAL,2023-03-31,0.17375785116656156,1
paddy,ALL,NATIONAL,2023-04-30,0.22514926093828472,1
paddy,ALL,NATIONAL,2023-05-31,0.18910029615493015,1
paddy,ALL,NATIONAL,2023-06-30,0.13235897523906204,1
paddy,ALL,NATIONAL,2023-07-31,0.14339730289294797,1
paddy,ALL,NATIONAL,2023-08-31,0.15619519997869521,1
paddy,ALL,NATIONAL,2023-09-30,0.19227362602682718,1
paddy,ALL,NATIONAL,2023-10-31,0.1646269291176674,1
paddy,ALL,NATIONAL,2023-11-30,0.14771506673358134,1
paddy,ALL,NATIONAL,2023-12-31,0.2686139034884968,1
paddy,ALL,NATIONAL,2024-01-31,0.5139944158978756,1
paddy,ALL,NATIONAL,2024-02-29,0.38752149142834,1
paddy,ALL,NATIONAL,2024-03-31,0.38496299307793197,1
paddy,ALL,NATIONAL,2024-04-30,0.5900780758272623,1
paddy,ALL,NATIONAL,2024-05-31,0.38993664738889405,1
paddy,ALL,NATIONAL,2024-06-30,0.2532082112574515,1
paddy,ALL,NATIONAL,2024-07-31,0.23021362736617307,1
paddy,ALL,NATIONAL,2024-08-31,0.2480432874263651,1
paddy,ALL,NATIONAL,2024-09-30,0.2608627532579194,1
paddy,ALL,NATIONAL,2024-10-31,0.2063171916571944,1
paddy,ALL,NATIONAL,2024-11-30,0.21221616110030866,1
paddy,ALL,NATIONAL,2024-12-31,0.21851175969117712,1
paddy,ALL,NATIONAL,2025-01-31,0.19844150596033588,1
paddy,ALL,NATIONAL,2025-02-28,0.16256511808363158,1
paddy,ALL,NATIONAL,2025-03-31,0.16563605582083946,1
paddy,ALL,NATIONAL,2025-04-30,0.17137091140384372,1
paddy,ALL,NATIONAL,2025-05-31,0.19407978663916445,1
paddy,ALL,NATIONAL,2025-06-30,0.27258080138864643,1
paddy,ALL,NATIONAL,2025-07-31,0.3531821148195803,1
paddy,ALL,NATIONAL,2025-08-31,0.35328198301207475,1
paddy,ALL,NATIONAL,2025-09-30,0.3520068157029679,1
paddy,ALL,NATIONAL,2025-10-31,0.3340840735980933,1
ragi,ALL,NATIONAL,2017-01-31,,0
ragi,ALL,NATIONAL,2017-02-28,0.8672366935564084,0
ragi,ALL,NATIONAL,2017-03-31,0.9569570460484935,0
ragi,ALL,NATIONAL,2017-04-30,0.7145307388399778,0
ragi,ALL,NATIONAL,2017-05-31,0.6597693345207228,0
ragi,ALL,NATIONAL,2017-06-30,0.8214093900885391,0
ragi,ALL,NATIONAL,2017-07-31,0.9712273996111297,0
ragi,ALL,NATIONAL,2017-08-31,0.8612346388575236,0
ragi,ALL,NATIONAL,2017-09-30,1.0882373523590634,0
ragi,ALL,NATIONAL,2017-10-31,1.422405971229497,0
ragi,ALL,NATIONAL,2017-11-30,0.972497620233814,0
ragi,ALL,NATIONAL,2017-12-31,0.6029793125521584,0
ragi,ALL,NATIONAL,2018-01-31,0.8176888096406116,0
ragi,ALL,NATIONAL,2018-02-28,0.8587182013760843,0
ragi,ALL,NATIONAL,2018-03-31,1.066705422796468,0
ragi,ALL,NATIONAL,2018-04-30,1.6897054130506088,0
ragi,ALL,NATIONAL,2018-05-31,1.2716861780011575,0
ragi,ALL,NATIONAL,2018-06-30,0.8266714683895332,0
ragi,ALL,NATIONAL,2018-07-31,0.6972000084011999,0
ragi,ALL,NATIONAL,2018-08-31,0.7137322918431264,0
ragi,ALL,NATIONAL,2018-09-30,0.6957404028334498,0
ragi,ALL,NATIONAL,2018-10-31,1.0145356858562748,0
ragi,ALL,NATIONAL,2018-11-30,0.9589650782407037,0
ragi,ALL,NATIONAL,2018-12-31,0.7470026309637733,0
ragi,ALL,NATIONAL,2019-01-31,1.0447016309575987,0
ragi,ALL,NATIONAL,2019-02-28,1.4701821893861098,0
ragi,ALL,NATIONAL,2019-03-31,0.5481706163112298,0
ragi,ALL,NATIONAL,2019-04-30,0.7911997185787144,0
ragi,ALL,NATIONAL,2019-05-31,1.6362319479659833,0
ragi,ALL,NATIONAL,2019-06-30,0.9187105414082751,0
ragi,ALL,NATIONAL,2019-07-31,0.6254512596854802,0
ragi,ALL,NATIONAL,2019-08-31,0.7541600600015355,0
ragi,ALL,NATIONAL,2019-09-30,1.1167265701939724,0
ragi,ALL,NATIONAL,2019-10-31,1.391754749917864,0
ragi,ALL,NATIONAL,2019-11-30,1.0665648382576263,0
ragi,ALL,NATIONAL,2019-12-31,0.6751035717823671,0
ragi,ALL,NATIONAL,2020-01-31,0.9723970408592117,0
ragi,ALL,NATIONAL,2020-02-29,0.9270719400021615,0
ragi,ALL,NATIONAL,2020-03-31,0.7061890689076162,0
ragi,ALL,NATIONAL,2020-04-30,1.2457600081636877,0
ragi,ALL,NATIONAL,2020-05-31,1.307408291246295,0
ragi,ALL,NATIONAL,2020-06-30,1.5373815482930575,0
ragi,ALL,NATIONAL,2020-07-31,0.8824252316621428,0
ragi,ALL,NATIONAL,2020-08-31,0.9242719529547133,0
ragi,ALL,NATIONAL,2020-09-30,1.018228828952992,0
ragi,ALL,NATIONAL,2020-10-31,1.4106666563028951,0
ragi,ALL,NATIONAL,2020-11-30,2.395866815393398,0
ragi,ALL,NATIONAL,2020-12-31,1.8436148812777604,0
ragi,ALL,NATIONAL,2021-01-31,1.9154576516775401,0
ragi,ALL,NATIONAL,2021-02-28,1.7338354129019344,0
ragi,ALL,NATIONAL,2021-03-31,1.173357863158691,0
ragi,ALL,NATIONAL,2021-04-30,1.3054611006351164,0
ragi,ALL,NATIONAL,2021-05-31,1.7890099282739833,0
ragi,ALL,NATIONAL,2021-06-30,1.6316352670014476,0
ragi,ALL,NATIONAL,2021-07-31,1.5549564822536162,0
ragi,ALL,NATIONAL,2021-08-31,1.8219636829891634,0
ragi,ALL,NATIONAL,2021-09-30,1.706217783959968,0
ragi,ALL,NATIONAL,2021-10-31,2.538323397334596,0
ragi,ALL,NATIONAL,2021-11-30,3.2921392437980233,0
ragi,ALL,NATIONAL,2021-12-31,1.9295425797991541,1
ragi,ALL,NATIONAL,2022-01-31,1.1764895468967018,1
ragi,ALL,NATIONAL,2022-02-28,1.177076798053945,1
ragi,ALL,NATIONAL,2022-03-31,1.0773113969547925,1
ragi,ALL,NATIONAL,2022-04-30,0.980150820627508,1
ragi,ALL,NATIONAL,2022-05-31,1.5904245552113982,1
ragi,ALL,NATIONAL,2022-06-30,1.1227057330755157,1
ragi,ALL,NATIONAL,2022-07-31,1.199520568191305,1
ragi,ALL,NATIONAL,2022-08-31,1.522354438697918,1
ragi,ALL,NATIONAL,2022-09-30,1.181677357319353,1
ragi,ALL,NATIONAL,2022-10-31,1.8449456375217848,1
ragi,ALL,NATIONAL,2022-11-30,1.9340691495379936,1
ragi,ALL,NATIONAL,2022-12-31,1.2713620936514896,1
ragi,ALL,NATIONAL,2023-01-31,0.8499609139561859,1
ragi,ALL,NATIONAL,2023-02-28,0.7899550106021105,1
ragi,ALL,NATIONAL,2023-03-31,0.8410403603723009,1
ragi,ALL,NATIONAL,2023-04-30,1.0380794943339746,1
ragi,ALL,NATIONAL,2023-05-31,2.1614501171768485,1
ragi,ALL,NATIONAL,2023-06-30,1.0930424421690417,1
ragi,ALL,NATIONAL,2023-07-31,0.5859033647642138,1
ragi,ALL,NATIONAL,2023-08-31,1.2624887478967015,1
ragi,ALL,NATIONAL,2023-09-30,1.7961924018924766,1
ragi,ALL,NATIONAL,2023-10-31,1.3158871407261294,1
ragi,ALL,NATIONAL,2023-11-30,1.4603924981341365,1
ragi,ALL,NATIONAL,2023-12-31,1.0869314861342714,1
ragi,ALL,NATIONAL,2024-01-31,0.9737865222848439,1
ragi,ALL,NATIONAL,2024-02-29,1.307277932024028,1
ragi,ALL,NATIONAL,2024-03-31,1.1170440228717555,1
ragi,ALL,NATIONAL,2024-04-30,0.9039945043430897,1
ragi,ALL,NATIONAL,2024-05-31,0.746229829751034,1
ragi,ALL,NATIONAL,2024-06-30,0.6126119457297586,1
ragi,ALL,NATIONAL,2024-07-31,0.6102173920056709,1
ragi,ALL,NATIONAL,2024-08-31,1.0070996780597787,1
ragi,ALL,NATIONAL,2024-09-30,1.2825011372415673,1
ragi,ALL,NATIONAL,2024-10-31,0.8942241439073336,1
ragi,ALL,NATIONAL,2024-11-30,1.7379397274671633,1
ragi,ALL,NATIONAL,2024-12-31,1.7270985238162535,1
ragi,ALL,NATIONAL,2025-01-31,1.2566822764812802,1
ragi,ALL,NATIONAL,2025-02-28,0.722614138053455,1
ragi,ALL,NATIONAL,2025-03-31,0.8219434005188394,1
ragi,ALL,NATIONAL,2025-04-30,2.060817118417914,1
ragi,ALL,NATIONAL,2025-05-31,2.2082290093874297,1
ragi,ALL,NATIONAL,2025-06-30,1.233630584722559,1
ragi,ALL,NATIONAL,2025-07-31,2.1697398645013526,1
ragi,ALL,NATIONAL,2025-08-31,2.908789989754825,1
ragi,ALL,NATIONAL,2025-09-30,3.1775668996119872,1
ragi,ALL,NATIONAL,2025-10-31,2.588445039129969,1
sesamum,ALL,NATIONAL,2017-01-31,,0
sesamum,ALL,NATIONAL,2017-02-28,0.457550554342354,0
sesamum,ALL,NATIONAL,2017-03-31,0.553737931112657,0
sesamum,ALL,NATIONAL,2017-04-30,0.594988129457596,0
sesamum,ALL,NATIONAL,2017-05-31,0.4861206269904002,0
sesamum,ALL,NATIONAL,2017-06-30,0.48598076338909607,0
sesamum,ALL,NATIONAL,2017-07-31,0.5662010127795772,0
sesamum,ALL,NATIONAL,2017-08-31,0.5764276009782204,0
sesamum,ALL,NATIONAL,2017-09-30,0.44182544030729176,0
sesamum,ALL,NATIONAL,2017-10-31,0.3659157436607195,0
sesamum,ALL,NATIONAL,2017-11-30,0.49025813134937724,0
sesamum,ALL,NATIONAL,2017-12-31,0.40012845546181425,0
sesamum,ALL,NATIONAL,2018-01-31,0.2551218689113535,0
sesamum,ALL,NATIONAL,2018-02-28,0.33534257991244865,0
sesamum,ALL,NATIONAL,2018-03-31,0.3366263772697821,0
sesamum,ALL,NATIONAL,2018-04-30,0.6608903461220246,0
sesamum,ALL,NATIONAL,2018-05-31,0.4315886368880386,0
sesamum,ALL,NATIONAL,2018-06-30,0.23651564912660689,0
sesamum,ALL,NATIONAL,2018-07-31,0.299405982318768,0
sesamum,ALL,NATIONAL,2018-08-31,0.4105648189983451,0
sesamum,ALL,NATIONAL,2018-09-30,0.8235698939609388,0
sesamum,ALL,NATIONAL,2018-10-31,0.7083550382567709,0
sesamum,ALL,NATIONAL,2018-11-30,0.8855688262870025,0
sesamum,ALL,NATIONAL,2018-12-31,0.6630928680509692,0
sesamum,ALL,NATIONAL,2019-01-31,0.41089435435023314,0
sesamum,ALL,NATIONAL,2019-02-28,0.4889841588685389,0
sesamum,ALL,NATIONAL,2019-03-31,0.509302470445409,0
sesamum,ALL,NATIONAL,2019-04-30,0.8460071821712231,0
sesamum,ALL,NATIONAL,2019-05-31,0.6988501242908393,0
sesamum,ALL,NATIONAL,2019-06-30,0.5100373205903301,0
sesamum,ALL,NATIONAL,2019-07-31,0.5245225349293663,0
sesamum,ALL,NATIONAL,2019-08-31,0.4184223134131317,0
sesamum,ALL,NATIONAL,2019-09-30,0.7462540281252733,0
sesamum,ALL,NATIONAL,2019-10-31,0.7532255563585571,0
sesamum,ALL,NATIONAL,2019-11-30,0.8427235196280517,0
sesamum,ALL,NATIONAL,2019-12-31,0.4622357868735071,0
sesamum,ALL,NATIONAL,2020-01-31,0.4026098681531579,0
sesamum,ALL,NATIONAL,2020-02-29,0.5484499222685845,0
sesamum,ALL,NATIONAL,2020-03-31,0.7672184945216539,0
sesamum,ALL,NATIONAL,2020-04-30,2.2131658580051687,0
sesamum,ALL,NATIONAL,2020-05-31,2.0016074813961877,0
sesamum,ALL,NATIONAL,2020-06-30,0.7193471319077566,0
sesamum,ALL,NATIONAL,2020-07-31,0.40386150573982726,0
sesamum,ALL,NATIONAL,2020-08-31,0.7028173026538309,0
sesamum,ALL,NATIONAL,2020-09-30,0.7812096297632841,0
sesamum,ALL,NATIONAL,2020-10-31,0.4734586880826646,0
sesamum,ALL,NATIONAL,2020-11-30,0.4062886082656969,0
sesamum,ALL,NATIONAL,2020-12-31,0.3781739703945964,0
sesamum,ALL,NATIONAL,2021-01-31,0.27895277910855015,0
sesamum,ALL,NATIONAL,2021-02-28,0.3194641522073153,0
sesamum,ALL,NATIONAL,2021-03-31,0.5021549485390896,0
sesamum,ALL,NATIONAL,2021-04-30,1.7554933265338333,0
sesamum,ALL,NATIONAL,2021-05-31,1.1126798860743445,0
sesamum,ALL,NATIONAL,2021-06-30,0.699453745478914,0
sesamum,ALL,NATIONAL,2021-07-31,0.3387844299416773,0
sesamum,ALL,NATIONAL,2021-08-31,0.3236323526707473,0
sesamum,ALL,NATIONAL,2021-09-30,0.4092075725008653,0
sesamum,ALL,NATIONAL,2021-10-31,0.40501899865375685,0
sesamum,ALL,NATIONAL,2021-11-30,1.439602864466348,0
sesamum,ALL,NATIONAL,2021-12-31,0.9197719535255998,1
sesamum,ALL,NATIONAL,2022-01-31,0.19931316231885476,1
sesamum,ALL,NATIONAL,2022-02-28,0.4020771916731095,1
sesamum,ALL,NATIONAL,2022-03-31,0.3688668455077614,1
sesamum,ALL,NATIONAL,2022-04-30,0.37766267812279225,1
sesamum,ALL,NATIONAL,2022-05-31,0.3553432666294055,1
sesamum,ALL,NATIONAL,2022-06-30,0.2888117741148744,1
sesamum,ALL,NATIONAL,2022-07-31,0.3221275119569745,1
sesamum,ALL,NATIONAL,2022-08-31,0.8921764939966519,1
sesamum,ALL,NATIONAL,2022-09-30,1.1580508153650386,1
sesamum,ALL,NATIONAL,2022-10-31,0.5327154113301993,1
sesamum,ALL,NATIONAL,2022-11-30,1.126779348917663,1
sesamum,ALL,NATIONAL,2022-12-31,0.40698957732539615,1
sesamum,ALL,NATIONAL,2023-01-31,0.5042502347698729,1
sesamum,ALL,NATIONAL,2023-02-28,1.3017488120910916,1
sesamum,ALL,NATIONAL,2023-03-31,0.7023596472033123,1
sesamum,ALL,NATIONAL,2023-04-30,0.6549276783755948,1
sesamum,ALL,NATIONAL,2023-05-31,0.3935009908361332,1
sesamum,ALL,NATIONAL,2023-06-30,0.2395772269378437,1
sesamum,ALL,NATIONAL,2023-07-31,0.3869366369836654,1
sesamum,ALL,NATIONAL,2023-08-31,1.3341008762625344,1
sesamum,ALL,NATIONAL,2023-09-30,1.879854069622704,1
sesamum,ALL,NATIONAL,2023-10-31,0.4472767890803539,1
sesamum,ALL,NATIONAL,2023-11-30,0.5722287319882051,1
sesamum,ALL,NATIONAL,2023-12-31,,1
sesamum,ALL,NATIONAL,2024-01-31,0.7881151833218842,1
sesamum,ALL,NATIONAL,2024-02-29,0.7813471473313951,1
sesamum,ALL,NATIONAL,2024-03-31,0.4870386272279537,1
sesamum,ALL,NATIONAL,2024-04-30,0.5214917409097071,1
sesamum,ALL,NATIONAL,2024-05-31,0.42072468940982943,1
sesamum,ALL,NATIONAL,2024-06-30,0.2680890912570998,1
sesamum,ALL,NATIONAL,2024-07-31,0.3365752592617013,1
sesamum,ALL,NATIONAL,2024-08-31,0.9845663672898018,1
sesamum,ALL,NATIONAL,2024-09-30,1.4124424525093393,1
sesamum,ALL,NATIONAL,2024-10-31,0.4146363058722409,1
sesamum,ALL,NATIONAL,2024-11-30,0.4392828950630358,1
sesamum,ALL,NATIONAL,2024-12-31,0.4023847368024508,1
sesamum,ALL,NATIONAL,2025-01-31,0.4060107049374463,1
sesamum,ALL,NATIONAL,2025-02-28,0.48329317523078014,1
sesamum,ALL,NATIONAL,2025-03-31,0.6518941294930483,1
sesamum,ALL,NATIONAL,2025-04-30,0.7467422029893864,1
sesamum,ALL,NATIONAL,2025-05-31,0.6772775491814499,1
sesamum,ALL,NATIONAL,2025-06-30,0.5725522763498064,1
sesamum,ALL,NATIONAL,2025-07-31,0.5428501137855214,1
sesamum,ALL,NATIONAL,2025-08-31,0.65228773725496,1
sesamum,ALL,NATIONAL,2025-09-30,0.7082199865698162,1
sesamum,ALL,NATIONAL,2025-10-31,0.8928464525515438,1
soybean,ALL,NATIONAL,2017-01-31,,0
soybean,ALL,NATIONAL,2017-02-28,0.2506694378111803,0
soybean,ALL,NATIONAL,2017-03-31,0.5985759120154551,0
soybean,ALL,NATIONAL,2017-04-30,0.3742355581769068,0
soybean,ALL,NATIONAL,2017-05-31,0.25529345415811905,0
soybean,ALL,NATIONAL,2017-06-30,0.2880863208361624,0
soybean,ALL,NATIONAL,2017-07-31,0.21833532007695544,0
soybean,ALL,NATIONAL,2017-08-31,0.5413429927855828,0
soybean,ALL,NATIONAL,2017-09-30,0.5004535476471025,0
soybean,ALL,NATIONAL,2017-10-31,0.3523943217570154,0
